Release,Date from,Date to,Top 1 contributing companies,Top 2 contributing companies,Top 3 contributing companies,Top 4 contributing companies,Top 5 contributing companies,Top 10 contributing companies,Top 15 contributing companies,Top 20 contributing companies,Top 25 contributing companies,Top 30 contributing companies,Top 50 contributing companies,Top 100 contributing companies,Top 200 contributing companies,Top 500 contributing companies,Top 1000 contributing companies
06/2015,6/1/2015,7/1/2015,Apcera,"Apcera,Synadia","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva"
07/2015,7/1/2015,8/1/2015,Apcera,"Apcera,Synadia","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net","Apcera,Synadia,JPMorgan Chase,Wargaming.net"
08/2015,8/1/2015,9/1/2015,Apcera,"Apcera,Synadia","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell","Apcera,Synadia,Dell"
09/2015,9/1/2015,10/1/2015,Apcera,"Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia"
10/2015,10/1/2015,11/1/2015,Apcera,"Apcera,Synadia","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH","Apcera,Synadia,KVH"
11/2015,11/1/2015,12/1/2015,Apcera,"Apcera,Synadia","Apcera,Synadia,Huawei","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat","Apcera,Synadia,Huawei,Red Hat"
12/2015,12/1/2015,1/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei","Apcera,Synadia,Workiva,Huawei"
01/2016,1/1/2016,2/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia,Fairfax Media","Apcera,Synadia,Fairfax Media,Workiva","Apcera,Synadia,Fairfax Media,Workiva,Red Hat","Apcera,Synadia,Fairfax Media,Workiva,Red Hat,Netroby","Apcera,Synadia,Fairfax Media,Workiva,Red Hat,Netroby","Apcera,Synadia,Fairfax Media,Workiva,Red Hat,Netroby","Apcera,Synadia,Fairfax Media,Workiva,Red Hat,Netroby","Apcera,Synadia,Fairfax Media,Workiva,Red Hat,Netroby","Apcera,Synadia,Fairfax Media,Workiva,Red Hat,Netroby","Apcera,Synadia,Fairfax Media,Workiva,Red Hat,Netroby","Apcera,Synadia,Fairfax Media,Workiva,Red Hat,Netroby","Apcera,Synadia,Fairfax Media,Workiva,Red Hat,Netroby","Apcera,Synadia,Fairfax Media,Workiva,Red Hat,Netroby"
02/2016,2/1/2016,3/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia,Cloud Dynamics","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase","Apcera,Synadia,Cloud Dynamics,JPMorgan Chase"
03/2016,3/1/2016,4/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase","Apcera,Synadia,JPMorgan Chase"
04/2016,4/1/2016,5/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia"
05/2016,5/1/2016,6/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly","Apcera,Synadia,Workiva,Zenly"
06/2016,6/1/2016,7/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva,Weaveworks","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut","Apcera,Synadia,Workiva,Weaveworks,Robert Koch-institut"
07/2016,7/1/2016,8/1/2016,Synadia,"Synadia,Apcera","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva,Red Hat","Synadia,Apcera,Workiva,Red Hat,Google","Synadia,Apcera,Workiva,Red Hat,Google,JPMorgan Chase","Synadia,Apcera,Workiva,Red Hat,Google,JPMorgan Chase","Synadia,Apcera,Workiva,Red Hat,Google,JPMorgan Chase","Synadia,Apcera,Workiva,Red Hat,Google,JPMorgan Chase","Synadia,Apcera,Workiva,Red Hat,Google,JPMorgan Chase","Synadia,Apcera,Workiva,Red Hat,Google,JPMorgan Chase","Synadia,Apcera,Workiva,Red Hat,Google,JPMorgan Chase","Synadia,Apcera,Workiva,Red Hat,Google,JPMorgan Chase","Synadia,Apcera,Workiva,Red Hat,Google,JPMorgan Chase","Synadia,Apcera,Workiva,Red Hat,Google,JPMorgan Chase"
08/2016,8/1/2016,9/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia,WP Engine","Apcera,Synadia,WP Engine,Red Hat","Apcera,Synadia,WP Engine,Red Hat,EasyStack","Apcera,Synadia,WP Engine,Red Hat,EasyStack","Apcera,Synadia,WP Engine,Red Hat,EasyStack","Apcera,Synadia,WP Engine,Red Hat,EasyStack","Apcera,Synadia,WP Engine,Red Hat,EasyStack","Apcera,Synadia,WP Engine,Red Hat,EasyStack","Apcera,Synadia,WP Engine,Red Hat,EasyStack","Apcera,Synadia,WP Engine,Red Hat,EasyStack","Apcera,Synadia,WP Engine,Red Hat,EasyStack","Apcera,Synadia,WP Engine,Red Hat,EasyStack","Apcera,Synadia,WP Engine,Red Hat,EasyStack"
09/2016,9/1/2016,10/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia,Workiva","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE","Apcera,Synadia,Workiva,HPE"
10/2016,10/1/2016,11/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF","Apcera,Synadia,CNCF"
11/2016,11/1/2016,12/1/2016,Apcera,"Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia","Apcera,Synadia"
12/2016,12/1/2016,1/1/2017,Synadia,"Synadia,Apcera","Synadia,Apcera,EasyStack","Synadia,Apcera,EasyStack,Tink","Synadia,Apcera,EasyStack,Tink,HTC","Synadia,Apcera,EasyStack,Tink,HTC,Netlify","Synadia,Apcera,EasyStack,Tink,HTC,Netlify","Synadia,Apcera,EasyStack,Tink,HTC,Netlify","Synadia,Apcera,EasyStack,Tink,HTC,Netlify","Synadia,Apcera,EasyStack,Tink,HTC,Netlify","Synadia,Apcera,EasyStack,Tink,HTC,Netlify","Synadia,Apcera,EasyStack,Tink,HTC,Netlify","Synadia,Apcera,EasyStack,Tink,HTC,Netlify","Synadia,Apcera,EasyStack,Tink,HTC,Netlify","Synadia,Apcera,EasyStack,Tink,HTC,Netlify"
01/2017,1/1/2017,2/1/2017,Synadia,"Synadia,Apcera","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson","Synadia,Apcera,Ericsson"
02/2017,2/1/2017,3/1/2017,Apcera,"Apcera,Synadia","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly","Apcera,Synadia,Zenly"
03/2017,3/1/2017,4/1/2017,Synadia,"Synadia,Apcera","Synadia,Apcera,Red Hat","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS","Synadia,Apcera,Red Hat,CNAMTS"
04/2017,4/1/2017,5/1/2017,Synadia,"Synadia,Apcera","Synadia,Apcera,SUSE/Novell","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely","Synadia,Apcera,SUSE/Novell,Namely"
05/2017,5/1/2017,6/1/2017,Synadia,"Synadia,Apcera","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva"
06/2017,6/1/2017,7/1/2017,Apcera,"Apcera,Workiva","Apcera,Workiva,Synadia","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely","Apcera,Workiva,Synadia,Namely"
07/2017,7/1/2017,8/1/2017,Synadia,"Synadia,Apcera","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami","Synadia,Apcera,Workiva,Bitnami"
08/2017,8/1/2017,9/1/2017,Synadia,"Synadia,Apcera","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital","Synadia,Apcera,Workiva,Media iQ Digital"
09/2017,9/1/2017,10/1/2017,Synadia,"Synadia,Workiva","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera,Infoxchange","Synadia,Workiva,Apcera,Infoxchange,Cisco","Synadia,Workiva,Apcera,Infoxchange,Cisco,IEEE Computer Society,Ubiwhere","Synadia,Workiva,Apcera,Infoxchange,Cisco,IEEE Computer Society,Ubiwhere","Synadia,Workiva,Apcera,Infoxchange,Cisco,IEEE Computer Society,Ubiwhere","Synadia,Workiva,Apcera,Infoxchange,Cisco,IEEE Computer Society,Ubiwhere","Synadia,Workiva,Apcera,Infoxchange,Cisco,IEEE Computer Society,Ubiwhere","Synadia,Workiva,Apcera,Infoxchange,Cisco,IEEE Computer Society,Ubiwhere","Synadia,Workiva,Apcera,Infoxchange,Cisco,IEEE Computer Society,Ubiwhere","Synadia,Workiva,Apcera,Infoxchange,Cisco,IEEE Computer Society,Ubiwhere","Synadia,Workiva,Apcera,Infoxchange,Cisco,IEEE Computer Society,Ubiwhere","Synadia,Workiva,Apcera,Infoxchange,Cisco,IEEE Computer Society,Ubiwhere"
10/2017,10/1/2017,11/1/2017,Synadia,"Synadia,Workiva","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera"
11/2017,11/1/2017,12/1/2017,Synadia,"Synadia,Workiva","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera","Synadia,Workiva,Apcera"
12/2017,12/1/2017,1/1/2018,Synadia,"Synadia,Apcera","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva"
01/2018,1/1/2018,2/1/2018,Synadia,"Synadia,Apcera","Synadia,Apcera,SAP","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM","Synadia,Apcera,SAP,IBM"
02/2018,2/1/2018,3/1/2018,Synadia,"Synadia,Apcera","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere","Synadia,Apcera,Ubiwhere"
03/2018,3/1/2018,4/1/2018,Synadia,"Synadia,Apcera","Synadia,Apcera,CNCF","Synadia,Apcera,CNCF,Rev.com","Synadia,Apcera,CNCF,Rev.com,Active Shadow","Synadia,Apcera,CNCF,Rev.com,Active Shadow,Workiva","Synadia,Apcera,CNCF,Rev.com,Active Shadow,Workiva","Synadia,Apcera,CNCF,Rev.com,Active Shadow,Workiva","Synadia,Apcera,CNCF,Rev.com,Active Shadow,Workiva","Synadia,Apcera,CNCF,Rev.com,Active Shadow,Workiva","Synadia,Apcera,CNCF,Rev.com,Active Shadow,Workiva","Synadia,Apcera,CNCF,Rev.com,Active Shadow,Workiva","Synadia,Apcera,CNCF,Rev.com,Active Shadow,Workiva","Synadia,Apcera,CNCF,Rev.com,Active Shadow,Workiva","Synadia,Apcera,CNCF,Rev.com,Active Shadow,Workiva"
04/2018,4/1/2018,5/1/2018,Synadia,"Synadia,Apcera","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva","Synadia,Apcera,Workiva"
