date_from,date_to,release,n_top_contributing_coms 1,n_top_contributing_coms 2,n_top_contributing_coms 3,n_top_contributing_coms 5,n_top_contributing_coms 10,n_top_contributing_coms 15,n_top_contributing_coms 20,n_top_contributing_coms 25,n_top_contributing_coms 30,n_top_contributing_coms 50,n_top_contributing_coms 100,n_top_contributing_coms 200,n_top_contributing_coms 500,n_top_contributing_coms 1000,top_contributions_perc 1,top_contributions_perc 2,top_contributions_perc 3,top_contributions_perc 5,top_contributions_perc 10,top_contributions_perc 15,top_contributions_perc 20,top_contributions_perc 25,top_contributions_perc 30,top_contributions_perc 50,top_contributions_perc 100,top_contributions_perc 200,top_contributions_perc 500,top_contributions_perc 1000
2017-12-01T00:00:00Z,2018-01-01T00:00:00Z,2017-12-01,1,2,3,5,8,11,12,14,17,26,40,59,131,215,2.7116729044559000,4.8089824164960102,6.4190382035167008,9.3566838500105925,15.2955299766965610,20.2669303015323777,24.4686109738012852,27.9711884753901561,31.0853753266012287,40.4561824729891957,56.1683496928183038,70.5317421086081491,83.7935174069627851,91.7096250264811807
2018-01-01T00:00:00Z,2018-02-01T00:00:00Z,2018-01-01,1,2,3,5,8,11,13,15,18,26,38,51,117,197,2.6013865881342414,4.8898705442051660,7.1108656972820418,10.2582980550954046,15.6696729860727652,19.7435425486226149,23.3265844530339285,26.6335357997423155,29.6030431314804589,38.7447082643106939,53.2179888336707773,67.6605926743972023,81.9375421805018713,89.7723786735382539
2018-02-01T00:00:00Z,2018-03-01T00:00:00Z,2018-02-01,1,2,3,5,8,11,14,15,16,22,34,52,111,180,2.3993144815766924,4.2119833893612814,5.8532726913189638,8.6546700942587832,14.0926768176125503,18.0409992749324369,21.3631270186540109,24.2370311779052139,26.8538659284160570,35.0207632983982598,48.6915826247445785,64.0432403928547887,80.5220486454419616,89.1239865532924659
2018-03-01T00:00:00Z,2018-04-01T00:00:00Z,2018-03-01,1,1,2,4,7,10,11,14,15,22,34,58,106,177,3.1419836956521739,6.0631793478260870,8.1182065217391304,11.5658967391304348,17.3629981884057971,21.5523097826086957,25.0339673913043478,28.0966938405797101,30.8140851449275362,39.1417572463768116,52.2644927536231884,66.1911231884057971,80.3781702898550725,88.6662137681159420
2018-04-01T00:00:00Z,2018-05-01T00:00:00Z,2018-04-01,1,2,3,4,8,10,12,13,17,24,36,60,101,159,2.8495692511597084,5.0695825049701789,7.2067594433399602,10.7521537442014579,16.8157720344599072,21.2060967528164347,24.6023856858846918,27.9108175061932287,30.6688687035507845,40.0330305532617671,54.3187448389760528,68.9017341040462428,84.8885218827415359,95.1775392237819983
2014-01-01T00:00:00Z,2014-04-01T00:00:00Z,Quarter from 2014-01,1,1,2,3,5,8,11,12,15,17,24,24,24,24,22.1052631578947368,38.7218045112781955,53.6090225563909774,66.4661654135338346,80.3007518796992481,86.4661654135338346,90.7518796992481203,93.1578947368421053,94.2857142857142857,96.9924812030075188,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000
2014-04-01T00:00:00Z,2014-07-01T00:00:00Z,Quarter from 2014-04,1,1,2,3,5,6,7,8,11,18,37,44,44,44,14.7058823529411765,28.3088235294117647,39.8692810457516340,56.7401960784313725,73.1617647058823529,79.1258169934640523,82.9656862745098039,86.0294117647058824,88.3986928104575163,93.3415032679738562,98.0800653594771242,100.0000000000000000,100.0000000000000000,100.0000000000000000
2014-07-01T00:00:00Z,2014-10-01T00:00:00Z,Quarter from 2014-07,1,1,2,2,4,4,4,4,6,14,30,56,80,80,15.0313971742543171,26.0989010989010989,33.3071690214547357,43.0141287284144427,55.8477237048665620,62.9251700680272109,68.6289900575614861,73.0376766091051805,76.7399267399267399,86.5384615384615385,94.6493982208267923,98.3254840397697541,100.0000000000000000,100.0000000000000000
2014-10-01T00:00:00Z,2015-01-01T00:00:00Z,Quarter from 2014-10,1,1,1,1,4,4,5,6,7,12,25,63,110,110,8.8481866229269182,14.9808638600328048,20.2660834700200474,28.7953344268270457,44.6783305995990523,55.5221432476763259,62.5022781119008566,67.2954255513030800,71.4780390012757427,81.7477674503371606,91.8261344997266266,96.9564425004556224,100.0000000000000000,100.0000000000000000
2015-01-01T00:00:00Z,2015-04-01T00:00:00Z,Quarter from 2015-01,1,2,2,2,4,4,7,7,7,9,18,56,134,156,6.2899711856068592,10.6402417597863518,14.6391172956637852,21.4421252371916509,35.1676154332700822,46.0538337198678755,53.3628505165507063,58.7813620071684588,63.2721905966687750,77.1452667088340713,89.4230093471080188,95.2631948836882423,99.0652891981165226,100.0000000000000000
2015-04-01T00:00:00Z,2015-07-01T00:00:00Z,Quarter from 2015-04,1,1,2,3,3,4,4,5,5,10,18,53,137,206,3.5544675642594859,6.7368421052631579,9.4394124847001224,14.4479804161566707,24.9106487148102815,33.8261933904528764,41.3219094247246022,47.5446756425948592,53.0526315789473684,69.3904528763769890,87.3635250917992656,93.4100367197062424,98.1150550795593635,100.0000000000000000
2015-07-01T00:00:00Z,2015-10-01T00:00:00Z,Quarter from 2015-07,1,1,2,2,2,2,4,5,7,11,18,51,137,250,2.7672203954392108,5.4917367724302857,8.1650083272835974,13.1955417004740146,22.8637314771319981,30.3497459110902336,37.0158431908442584,42.7253704573600376,47.4783277106375710,62.5613870265191955,82.7091429303497459,90.8997736687022249,96.4555664688047145,99.3295469103642653
2015-10-01T00:00:00Z,2016-01-01T00:00:00Z,Quarter from 2015-10,1,2,2,2,4,5,7,10,10,11,20,40,129,250,2.2434791183866673,4.4524431734135398,6.6466150584290715,10.5468172180858932,19.0030077412356393,26.0785957299935901,32.1236625412948079,37.4734973620630146,42.3302598491198659,58.0050293378038558,78.7683053103890341,88.8121887480893447,95.3108821064050096,98.6933583156649080
